Con,Contp,PP,PPName,Reg,AgtId,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,125,"Bosnia peace process","Europe and Eurasia",1588,1,"Ceasefire Agreement",1992-05-05,"Multiparty signed/agreed",1,1258,Intra,Cea,Ceas,"The Presidency; JNA [signatures illegible]","Lord Carrington; ECMM [signatures illegible]",,BIH,,346,,389,,,215,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,125,"Bosnia peace process","Europe and Eurasia",1587,1,"Protocol (Ilidza Ceasefire)",1992-04-23,"Multiparty signed/agreed",1,572,IntraLocal,Cea,Ceas,"SDS Representative, Nedjeljko PRSTOJEVIC; SDA Representative, [Sefer] HALILOVIC","European Community representative, T.W. MICHELS",,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,125,"Bosnia peace process","Europe and Eurasia",1470,1,"Bosnia-Herzegovina Ceasefire Agreement",1992-04-12,"Multiparty signed/agreed",1,1495,Intra,Cea,Ceas,"The leaders of the three main parties of Bosnia and Herzegovina [Mate Boban, Alija Izetbegovic, Radovan Karadzic] ",,,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,125,"Bosnia peace process","Europe and Eurasia",1469,1,"Sarajevo Declaration on the Humanitarian Treatment of Displaced Persons",1992-04-11,"Multiparty signed/agreed",2,4103,Intra,Pre,PreOth,"Alija Izetbegovic, President, Party of Democratic Action; Radovan Karadzic, President, Serbian Democratic Party; Miljenko Brkic, President, Croatian Democratic Community ","Under the auspices of: United Nations High Commissioner for Refugees, signed by Jose Maria Mendiluce, Special Envoy of the High Commission ",,BIH,,346,,389,,,215,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,125,"Bosnia peace process","Europe and Eurasia",547,1,"Statement of Principles for New Constitutional Arrangements for Bosnia and Herzegovina (Carrington-Cutiliero Plan of March 1992)",1992-03-18,"Agreement with subsequent status",4,10361,Intra,Pre,Prin,"Mate Boban, Alija Izetbegovic, Radovan Karadzic  ","Jose Cutileiro, envoy of the European Community","Page 3, Annex 2, Human rights
1. The Constitution would include provisions providing for the protection of human rights and rights of minorities as envisaged in article 2 a), b) and d) of the draft convention of the EC Peace Conference on Yugoslavia and full effect would be given to those rights by the authorities of Bosnia and Herzegovina and the authorities of the constituent units.
",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,3,1,0,0,0,0,1,0,2,3,1,0,0,1,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Croatia/Slovenia/Yugoslavia (former)",Government/territory,126,"Dissolution of Yugoslavia","Europe and Eurasia",1229,1,"Memorandum of Understanding on the Monitor Mission to Yugoslavia",1991-07-13,"Multiparty signed/agreed",5,11272,InterIntra,Pre,Conf,"For the European Community and its Member States: Christiaan M. J. Kroner, Netherlands Ambassador at Large
For the Federal Authorities of Yugoslavia: Živojin Jazić, Ambassador
For the Republic of Croatia: Davorin Rudolf, Minister of Foreign Affairs
For the Republic of Slovenia: Marko Kosin

",,"Page 1, Untitled Preamble
...- the agreements reached at Brioni on July 7, 1991. ",HRV,,344,,385,,,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1
"Croatia/Slovenia/Yugoslavia (former)",Government/territory,127,"Croatia negotiation process","Europe and Eurasia",422,1,"Joint Declaration of the EC Troika and the Parties directly concerned with the Yugoslav Crisis (Brioni Agreement)",1991-07-07,"Multiparty signed/agreed",3,9048,InterIntra,Pre,PreMix,"The European Community Ministerial Troika; representatives of all parties directly concerned by the Yugoslav crisis",,"Page 1, Untitled preamble
.... All the parties concerned took note of the European Community and its Member States declaration of July 5th 1991 and reaffirmed their commitment to full implementation of the European Community's proposals of June 30 1991 in order to secure the cease-fire and enable negotiations on the future of Yugoslavia...",HRV,,344,,385,1069,,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"Croatia/Yugoslavia (former)",Government/territory,126,"Dissolution of Yugoslavia","Europe and Eurasia",1220,1,"Programme of the Government of the Republic of Croatia for the Establishment of Trust, Accelerated Return, and Normalization of Living Conditions in the War-affected Regions of the Republic of Croatia",1997-10-03,"Unilateral document",7,21160,InterIntra,Imp,ExtSub,"Government of Croatia",,"Page 1, Preamble
...Also taking into consideration that...with the completion of the mandate of the United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium (UNTAES) pursuant to the Basic Agreement on the Croatian Danube Region, the last part of Croatian state territory will also be successfully and permanently reintegrated into the constitutional and legal system of the Republic of Croatia,...",HRV,,344,,390,,,891,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1
"Croatia/Yugoslavia (former)",Government/territory,126,"Dissolution of Yugoslavia","Europe and Eurasia",1219,1,Affidavit,1996-12-19,"Unilateral document",1,1678,Intra,Imp,ExtSub,"Mr. Vrkic, Head, Office of the Government of the Republic of Croatia for Transitional Administration; Ombudsman of the Republic of Croatia
","Jacques Paul Klein, Transitional Administrator, United Nations, Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium, as witness 
",,HRV,,344,,390,,,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"Croatia/Yugoslavia (former)",Government/territory,127,"Croatia negotiation process","Europe and Eurasia",287,1,"Agreement on the Normalization of Relations",1996-08-23,"Multiparty signed/agreed",4,7608,InterIntra,SubPar,MultIss,"For the federal Republic of Yugoslavia: Milan Milutinovic, Federal minister for Foreign Affairs
For the Republic of Croatia: Dr. Mate Granic, Vice-President of the Government and Minister for Foreign Affairs",,"Page 2, Article 7
...The Contracting Parties shall encourage consistent and comprehensive implementation of the Erdut Agreement on Eastern Slavonia, Baranja and Western Sirmium.

Page 4, Article 13
...The Contracting Parties shall immediately conclude an agreement on cultural cooperation which shall include the preservation and restoration of cultural heritage.",HRV,,344,,390,,,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
"Croatia/Yugoslavia (former)",Government/territory,127,"Croatia negotiation process","Europe and Eurasia",1218,1,"UN Security Council Resolution 1037",1996-01-15,"Unilateral document",5,10122,InterIntra,Imp,ImpMod,"The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Egypt, Guinea-Bissau, Botswana, Republic of Korea, Indonesia, Chile, Honduras, Germany, Italy and Poland)",,"Page 1, Untitled preamble
...Recalling its earlier relevant resolutions, and in particular its resolutions 1023 (1995) of 22 November 1995 and 1025 (1995) of 30 November 1995,...Expressing its support for the Basic Agreement on the Region of Eastern Slavonia, Baranja and Western Sirmium (S/1995/951, annex), signed on 12 November 1995 between the Government of the Republic of Croatia and the local Serbian community (the Basic Agreement),...

Page 2, 1.
Decides to establish for an initial period of 12 months a United Nations peace-keeping operation for the Region referred to in the Basic Agreement, with both military and civilian components, under the name ""United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium"" (UNTAES);

Page 2, 2.
Requests the Secretary-General to appoint, in consultation with the parties and with the Security Council, a Transitional Administrator, who will have overall authority over the civilian and military components of UNTAES, and who will exercise the authority given to the Transitional Administration in the Basic Agreement;

Page 2, 3.
Decides that the demilitarization of the Region, as provided in the Basic Agreement, shall be completed within 30 days from the date the Secretary-General informs the Council, based on the assessment of the Transitional Administrator, that the military component of UNTAES has been deployed and is ready to undertake its mission;

Page 2, 4.
Requests the Secretary-General to report monthly to the Council, the first such report to be submitted within one week after the date on which the demilitarization is scheduled to be completed pursuant to paragraph 3 above, regarding the activities of UNTAES and the implementation of the Basic Agreement by the parties;

Page 2, 5. 
Strongly urges the parties to refrain from any unilateral actions which could hinder the handover from UNCRO to UNTAES or the implementation of the Basic Agreement and encourages them to continue to adopt confidence-building measures to promote an environment of mutual trust;

Page 2, 6.
Decides that, no later than 14 days after the date on which demilitarization is scheduled to be completed pursuant to paragraph 3 above, it will review whether the parties have shown a willingness to implement the Basic Agreement, taking into consideration the parties’ actions and information provided to the Council by the Secretary-General;

Page 2, 5. 
Strongly urges the parties to refrain from any unilateral actions which could hinder the handover from UNCRO to UNTAES or the implementation of the Basic Agreement and encourages them to continue to adopt confidence-building measures to promote an environment of mutual trust;

Page 2, 7.
Calls upon the parties to comply strictly with their obligations under the Basic Agreement and to cooperate fully with UNTAES;

Page 2, 8. 
Decides to reconsider the mandate of UNTAES if at any time it receives a report from the Secretary-General that the parties have significantly failed to comply with their obligations under the Basic Agreement;

Page 2-3, 9. 
Requests the Secretary-General to report to the Council no later than 15 December 1996 on UNTAES and the implementation of the Basic Agreement and  expresses its readiness to review the situation in the light of that report and to take appropriate action;

Page 3, 10.
Decides that the military component of UNTAES shall consist of a force with an initial deployment of up to 5,000 troops which will have the following mandate:
(a) To supervise and facilitate the demilitarization as undertaken by the parties to the Basic Agreement, according to the schedule and procedures to be established by UNTAES;
(b) To monitor the voluntary and safe return of refugees and displaced persons to their home of origin in cooperation with the United Nations High Commissioner for Refugees, as provided for in the Basic Agreement;...(d) Otherwise to assist in implementation of the Basic Agreement;

Page 3, 11.
Decides that, consistent with the objectives and functions set out in paragraphs 12 to 17 of the Secretary-General’s report of 13 December 1995, the civilian component of UNTAES shall have the following mandate:...(e) To organize elections, to assist in their conduct, and to certify the results as set out in paragraph 16 (g) of the Secretary-General’s report and in paragraph 12 of the Basic Agreement;

Page 3-4, 12.
Decides that UNTAES shall also monitor the parties’ compliance with their commitment, as specified in the Basic Agreement, to respect the highest standards of human rights and fundamental freedoms, promote an atmosphere of confidence among all local residents irrespective of their ethnic origin, monitor and facilitate the demining of territory within the Region, and maintain an active public affairs element;

Page 4, 13.
Calls upon the Government of the Republic of Croatia to include UNTAES and the United Nations Liaison Office in Zagreb in the definition of ""United Nations Peace Forces and Operations in Croatia"" in the present Status of Forces Agreement with the United Nations and requests the Secretary-General to confirm urgently, and no later than the date referred to in paragraph 3 above, on whether this has been done;

Page 4, 15.
Requests that UNTAES and the multinational implementation force (IFOR) authorized by the Council in resolution 1031 (1995) of 15 December 1995 cooperate, as appropriate, with each other, as well as with the High Representative;

Page 4, 16.
Calls upon the parties to the Basic Agreement to cooperate with all agencies and organizations assisting in the activities related to implementation of the Basic Agreement, consistent with the mandate of UNTAES;

Page 4, 19. 
Underlines the relationship between the fulfilment by the parties of their commitments in the Basic Agreement and the readiness of the international community to commit financial resources for reconstruction and development;",HRV,,344,,390,,,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"Croatia/Yugoslavia (former)",Government,127,"Croatia negotiation process","Europe and Eurasia",1217,1,"UN Security Council Resolution 1023",1995-11-22,"Unilateral document",2,2500,InterIntra,Imp,ExtPar,"The United Nations Security Council (Members at the time: United States of America, Russia, China, United Kingdom, France, Argentina, Botswana, Czech Republic, Germany, Honduras, Indonesia, Italy, Nigeria, Oman, Rwanda)",,"Page 1, 1. 
Welcomes the Basic Agreement on the Region of Eastern Slavonia, Baranja and Western Sirmium (S/1995/951, annex), signed on 12 November 1995 between the Government of the Republic of Croatia and the local Serb representatives in the presence of the United Nations mediator and the United States Ambassador to the Republic of Croatia;

Page 1-2, 2.
Recognizes the request to it contained in the Basic Agreement to establish a Transitional Administration and authorize an appropriate international force, stands ready to consider the above request expeditiously in order to facilitate the implementation of the Agreement, and invites the Secretary-General to maintain the closest possible contact with all those concerned in order to assist with its work on the matter;

Page 2, 3.
Stresses the need for the Government of the Republic of Croatia and the local Serb party to cooperate fully on the basis of the Agreement and refrain from any military activity or any measure that might hinder the implementation of the transitional arrangements set out in it, and reminds them of their obligation to cooperate fully with UNCRO and to ensure its safety and freedom of movement;",HRV,,344,,390,,,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"Croatia/Yugoslavia (former)",Government/territory,127,"Croatia negotiation process","Europe and Eurasia",563,1,"Basic Agreement on the Region of Eastern Slavonia, Baranja, and Western Sirmium ('The Erdut Agreement')",1995-11-12,"Multiparty signed/agreed",3,4856,Intra,SubPar,MultIss,"Milan Milanovic, Head, Serb Negotiating Delegation; Hrvoje Sarinic, Head, Croatian Government Delegation","Witnessed: Peter W. Galbraith, United States Ambassador; Thorvald Stoltenberg, United Nations Mediator ",,HRV,,344,,390,1074,5,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
