Con,Contp,PP,PPName,Reg,AgtId,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Kenya,Inter-group,65,"Kenya peace process","Africa (excl MENA)",2316,4,"Resolutions of the Conflict Mitigation Strategy between Elders from Garissa (Lagdera Sub-County) and Isiolo (Garbatulla Sub-County) Counties attended by National Government Officials together with Building Bridges Initiative at Sportsman’s Arms Hotel, Nanyuki",2019-04-01,"Multiparty signed/agreed",7,8970,IntraLocal,SubPar,MultIss,"Witnessed by: 
Representative Elders from Lagdera sub-county, Garissa [signatures]
Representative Elders from Garbatulla sub-county, Isiolo [signatures]","Witnessed by:
Mr. Victor Kamonde, Deputy County Commissioner, Garbatulla sub-county, Isiolo
Mr. Julius Koima, Deputy County Commissioner, Lagdera Sub-County
Mr. Peter K. Thuku, EBS - Secretary/Peace Building and Distaster Response, State Department of Interior
Mr. Joseph Kaguthi, EBS - Former Provincial Commissioner
Mr. James Matundura, HSC - Building Bridges Initiative 
Bishop (rtd.) Peter Njenga - Building Bridges Initiative 
Major (rtd.) John Seii - Building Bridges Initiative ","Page 3, 6. Key Resolutions
The Nanyuki Peace Agreement Between the Auliyan of Garissa County and Borana of Isiolo County on 22nd September, 2016 held in Nanyuki was not implemented  on the following resolutions and should be implemented immediately:-...

Page 4, 6. Key resolutions, 1.6 On Attacks and Retaliatory Attacks and Compensation:
Existing tradition dispute resolution mechanisms like the Modogashe Declaration 2011 to be reviewed and enforced when addressing compensation of loss of lives, stolen livestock and destruction of property. The National Government to equally take action against culprits involved.
...
There is need to engage with the final decision making organs of the warring communities in Hayu (Borana) and Ugasi (Auliyan) on review and follow-up on implementation of Nanyuki I and II Declarations. This should include input from National and County governments security officers, peace committees, elders, politicians and other stakeholders on undertaking of PBCM/CPRM initiatives earlier agreed upon. ",KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",2315,4,"Resolutions of the Peace Agreement between Samburu North, Samburu East, Loyangalani and Laisamis Sub-Counties attended by National and County Government Officials together with Elders, Peace Committee Members and other Stakeholders held at Sportsman's Arms Hotel, Nanyuki ",2019-03-15,"Multiparty signed/agreed",4,4878,IntraLocal,SubPar,MultIss,"Listed in the agreement preamble as: representatives of Samburu North, Samburu East, Loyangalani and Laisamis Sub-counties including Elders, National and County Government officials, Political Leaders, Peace Committee members and other stakeholders.","'with facilitation from the National Steering Committee on Peacebuilding and Conflict Management/Peace Building and Conflict Management Directorate'


Witnessed by: 
Chairman, Peace Committee, Samburu East Sub-County [signed]
Chairman, Peace Committee, Samburu North Sub-County [signed] 
Chairperson, Inter-Faith Council, Marsabit County [signed]
Mr. John Korir, County Commissioner, Samburu County [signed] 
Mr. Gilbert Kitiyo, County Commissioner, Marsabit County [signed]
Mr. Solomon Gubo, Deputy Govenor, County Government of Marsabit, for Governor Marsabit County
Mr. Daniel Lesaigor, Chief Officer, Special Programs, County Government of Samburu, for Governor Samburu County
Mr. Isaiah Nakoru, Regional Commissioner, Eastern Region
Mr. Mongo Chimwaga, Regional Commissioner, Rift Valley Region
Mr. Peter K. Thuku, EBS, Secretary, Peacebuilding and Distaster Response, State Department of Interior","Page 2, Preamble:
We do hereby resolve that:
This Community Peace Agreement shall apply to current and future context-specific agreements and declarations; and shall also apply in unique circumstances as entered into by the communities in the said Sub-Counties in Marsabit and Samburu Counties. 
",KEN,,501,,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",2101,2,"Resolutions of the Nakuru Peace Agreement between the Luo and Nandi Communities of Kisumu and Nandi Counties attended by National and County Government Officials held at Water Buck Hotel, Nakuru",2018-06-19,"Multiparty signed/agreed",4,3537,IntraLocal,SubPar,MultIss,"Chairman, Lou Council of Elders [signed, intelligible];
Chairman, Nandi Council of Elders [signed, intelligible];
Chair, Kisumu County Peace Forum [signed, intelligible];
Chair, Nandi Country Peace Forum [signed, intelligible];
Regional Coordinator, Nyanza [signed, intelligible];
Regional Coordinator, Rift Valley [signed, intelligible];
Secretary, Peacebuilding and Disaster Response [signed, intelligible];
Governor, Kisumu County [signed, intelligible];
Governor, Nandi County [signed, intelligible];","Ministry of Interior and Coordination of National Government 
Peacebuilding and Conflict Management Directorate / National Steering Committee on Peacebuilding and Conflict Management ",,KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1920,2,"Nanyuki Peace Agreement between the Aulian Community of Garissa County and Borana Community of Isiolo County",2016-09-22,"Multiparty signed/agreed",4,10753,IntraLocal,SubPar,MultIss,"9 individuals from Isiolo (signatures unclear) 
","Witnessed by 

Garissa County (no signature)
Isiolo County,  Godawa Doyo

In the Presence Of:  

Hon.  Frances  Ole Kamparo, EGH, NCIC Chair
Mr Amos Gathecha, S/SIS
Mr Peter K. Thuko, S/PDR
Amb Mohamed Saleh, RC North Eastern
Mr Wycliffe  Ogallo, RC Eastern 
Mr George Natembya, CC Isiolo (only case where actual signature is present)
Mr James Kyanda, CC Garissa","Page 2, 1.6, On Attacks and Retaliatory Attacks and Compensation
a) Existing traditional dispute resolution mechanisms like the Modogashe Declaration 2011 be reviewed and enforced when addressing compensation of loss of lives, stolen livestock and destruction of property.
",KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1919,2,"Resolutions of the Meeting to Discuss the Conflict between the Communities living along the Garissa and Wajir Border",2016-06-15,"Multiparty signed/agreed",2,2563,IntraLocal,SubPar,MultIss,"Wajir South Elders
Mohamed Hassan
Abdi Sarat, Mohamed

Garissa Elders
Osma Harel (signature unclear)
Hamed Machter (signature unclear)
","WITNESSED BY:

1.  Hon. M .Y.  HAJI   Senator Garissa County
2.  Hon. A. A. HASSAN   Senator Wajir County
3.  Hon. SHUKRAN H. GURE County MP Garissa
4. Hon. M.M SHIDIYE, MP Lagdera
5.  Hon. A. DIRIYE, MP Wajir South",,KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1918,2,"Tana 1 Declaration ",2016-04-27,"Multiparty signed/agreed",7,8522,IntraLocal,SubPar,MultIss,"Elders from Ganole, Tana River County
Bakari Kiragu	Chairman,  1397601, Gaza Gwano
Hussein Ahmed Soya, Peace coordinator,1 0971308, Zu baki
Mohamed Akare Berhe, Chairman, 0169613, Mikinduni
Bakari D. Wachu, Vice Chairman, 12728516, Kinakomba
Lilian Bahati, Peace Member, 9769704
Roselsack, Peace treasurer, 8297152
Maro Ade Dae, Cha irm  an, 0168747
Said  Buya Mbarak, Chairman, 0173489
Hussein  Ilu Bahola, Chairman, 0649873
Rhova Uleo Bubu, Chairman, 0168506

Elders from Ijara, Narissa County
Adan Ismail Abdi	0538945
Nasir Bare Dabav	30978292
Mursal Mohamud  Mohamed	0541489	Hassa n Aden
Ali Omar Muhumed	0546532	Abdikarim
Aden Ali Abdi	0035166	Mahat Abdalah
Ahmed Abdi Maalim	0028883	Abukuradan
Hussein Bulle Aden	3915490	Sentalis (Ekal)
Ali Abdi Hussein	1262811	Suleiman
Bashir Dahir Dagane	0192024	Hassan Aden
Dubat Ali Amey	0191803
","Isaiah Nakru, County Commissioner, Tana River
James  Kianda, County Commissioner, Carissa County
Kennedy Lunalo, Deputy County Commissioner, Galole Sub-county
Julius Too, Deputy County Commissioner, Ijara Sub-county
Mohamed Nassoro Bochani, Chairman of Tana River County Peace Committee
Professor Gitile Naituli,  Commissioner, NICC (National Cohesion and Integration Commission)
Adan Mohamed, Commissioner, NICC (National Cohesion and Integration Commission) ",,KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1950,2,"Samburu and Turkana Ceasefire Agreement",2015-06-22,"Multiparty signed/agreed",2,4668,IntraLocal,SubPar,MultIss,"No signature but agreement is on behalf of representatives of  Samburu and Turkana Communities living in Baragoi of Samburu County","NCIC Chair, Francis Ole Kaparo
NCIC Commissioner Linda Ochiel ",,KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1949,2,"Resolutions of Peace and Cohesion Meeting of Leaders from Mt. Elgon Sub-counties, Bungoma, County: Abbey Resort Resolutions",2015-03-31,"Multiparty signed/agreed",4,5764,IntraLocal,SubPar,MultIss,"Political Leaders
Hon Fred C Kapandi	Former MP
Wilberforce [Illegible]	Former MP
Hon Jane Chebet	Deputy Speaker
CW Geogre Maras	Former Councillor

County Government
Hillary Chongwony	Deputy Governor, Bungoma County Government
Gideon Boiyo		Chairperson Bungoma County Police Service Board

County and Sub-County Intelligence Security Committee
M.A. [Illegible] 		County Commissioner, Bungoma County

Peace Committee Members & Supreme Council of Elders
Ptara Naibei		Mt Elgon
[Illegible] 		Cheptis
Rev. Edmond [Illegible]	County Peace Coordinator

Representatives from Faith Based Organisations
[Illegible]		SDA Church
[Illegible]		Catholic Church

Youth Representitives
Nicholas Ghechu	Cheptais
Maureen [Illegible] 	Mt Elgon

Hon Francis Ole Kaparo	Chaiperson, National Cohesion and Integration Commission
Ms. Irene Wanyoike	Vice Chairperson, NCIC
Dr. Joseph Nasongo	Commissioner, NCIC
Dr. Roba Sharamo	Commissioner, NCIC
Hon. Morris Dzoro	Commissioner, NCIC
Prof. Gitile Naituli	Commissioner, NCIC
",,,KEN,,501,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Kenya,Government,65,"Kenya peace process","Africa (excl MENA)",785,1,"Nakuru County Peace Accord
",2012-08-19,"Multiparty signed/agreed",14,20019,IntraLocal,SubPar,MultIss,"Representatives of the Agikuyu community; Representatives of Kalenjin community; Representatives of other communities in Nakuru County

Also: Co-chairs of the Elders Committees: Mr Samuel Maigua, Hon Wilson Leitich; Patrons: Daniel Kamau Kanyi EBS, Gideon Toroitish EBS; Coordinators (Secretariat): Maina Muhai, Andrew Yatich; Founders: Ndungu Gaithuma, Joshua K Toroitich; Civil Society Groups: Youth, Women, Civil Society, Business Community; County Peace Monitor

","Criteria listed for Witness, Joining Signatories and Welcoming Signatories.
List of potential additional signatories: Community chairs: Abaluhya, Abagusii, Akamba, Ameru, Luo, Maasai, Mijikenda, Ogeik, Somali, Turkana; District Chairs (by Community): Bahati, Gilgil, Kuresoi, Nakuru, Naivasha, Molo, Njoro, Rongai, Subakai
",,KEN,,501,,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1947,2,"Mabanga Peace Accord",2011-10-21,"Multiparty signed/agreed",6,11113,IntraLocal,SubPar,MultIss,"Mr Henry Wanyonyi
Chairman,
Bukusu Supreme Council of Elders
Date:

Mr.JoseckiOkisai
Chairman,
Suprmee Council of Teso Elders
Date:

MrReuben C.Butaki
Chairman,
Sabaot Supreme Council of elders
Date:

","Winessed by: 

Ms. Leonie Abela
Chief Facilitator 
Inter-Community Peace Conference
Country Coordinator ACORD KENYA

Mr.Festus Mukoya
Coordinator,
FPFK – Peace and Rights Programme 

Emmanuel Ole Sayiorry, PhD
Co-Facilitator 
Inter-Community Peace Conference 
Snr Lecturer, Daystar University

Ndolo Asasa Wycliffe Esq.
Co-Facilitator,
Inter-Community Peace Conferenec
Chairperson, Pioneers for Change

In the Presence of
Hon. KalonzoMusyoka, EGH
Vice President of the Republic of Kenya
MP Mwingi North and Minister for Home Affairs

Dr. Ahmed Yassin
Commisioner
National Cohesion Integration Commission
",,KEN,,501,,NA,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
Kenya,Inter-group,140,"Kenya Local Agreements","Africa (excl MENA)",1945,2,"Modogashe Declaration (III)",2011-04-08,"Multiparty signed/agreed",7,5160,IntraLocal,SubPar,MultIss,"On behalf of Mandera County:vHussein Mohamed ADAN, Abdi Wili ABDULLAHI, Abdille Sheikh BILLOW
On behalf of Wajir County: Ali Abdi OGLE, Abdisalan Ibrahim ALI, Bishar Ali OLOW, 
On behalf of Garissa County: Dagane Karur OMAR, Hassan Abdi HURE, Hussein Noor Abdi
On behalf of Tana River County: Kahonzi Esther JARHA, Ijema Godana HASSAN, Aden Ibrahim ARALE
On behalf of Marsabit County: Guyo Karayu DIKA, Hassan Lolterka LENAROKI, Boru Arero BORU, 
On behalf of Sabburu County: Jason LESHOOMO, Peter P. LEKISAT, Benedicto L. LOLOSOLI
On behalf of Meru County: Linos Kathera M. ERIMBA, Mitabathi M.KIRIMANA KIRIMANA
On behalf of Nairobi County: Lucy Nyambura NDIRANGU, John Charles ODHIAMBO


","On behalf of North Eastern Province: Mr. James Ole Serian, EBS
On behalf of Coast Province: Mr. Ernest G. Munyi, EBS
On behalf of Eastern Province: Ms. Clare A. Omolo, EBS
On behalf of Rift Valley Province: Mr. Osman Warfa, EBS",,KEN,,501,,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
